Country,ImportOrExport,Year,Weapons_Type,Units,Value,SmallArmsOnly
United Arab Emirates,Import,2011,Pistols & Revolvers,285,82900,Yes
United Kingdom,Import,2011,Parts of pistols and revolvers,,2388,Yes
United Kingdom,Import,2011,Pistols & Revolvers,4355,963538,Yes
United Kingdom,Import,2011,Parts of small arms,,2269912,Yes
United Kingdom,Import,2011,Parts of sporting shotguns,,42374,Yes
United Kingdom,Import,2011,Military firearms,4,87203,Yes
United Kingdom,Import,2011,Light Weapons,354,1782087,No
United Kingdom,Import,2011,Sporting rifles,4045,2310398,Yes
United Kingdom,Import,2011,Sporting shotguns,8251,6688471,Yes
United Kingdom,Import,2011,Ammunition; Explosives & Missiles,,112949657,No
United Kingdom,Import,2011,Parts of Militray Weapons,,238079694,No
United Kingdom,Import,2011,Parts & Accessories,,1534446,No
United Kingdom,Import,2011,Shotgun cartridges,,853316,Yes
United Kingdom,Import,2011,Small calibre ammunition <= 12.7mm,,12519776,Yes
United Kingdom,Import,2011,Parts of shotgun cartridges,,109516,Yes
Vietnam,Import,2011,Parts & Accessories,,51306,No
Vietnam,Import,2011,Parts of small arms,,477824,Yes
Albania,Import,2012,Military firearms,350,23811,Yes
All Countries,Import,2012,Pistols & Revolvers,2581350,580995671,Yes
All Countries,Import,2012,Light Weapons,4421,7276170,No
All Countries,Import,2012,Parts of small arms,,215553695,Yes
All Countries,Import,2012,Light Weapons,15435,19419663,No
All Countries,Import,2012,Sporting shotguns,970514,221693313,Yes
All Countries,Import,2012,Sporting rifles,1096476,214196538,Yes
All Countries,Import,2012,Military firearms,210454,24667500,Yes
All Countries,Import,2012,Parts of pistols and revolvers,,167382411,Yes
All Countries,Import,2012,Parts of Militray Weapons,,295071229,No
All Countries,Import,2012,Parts & Accessories,,90104646,No
All Countries,Import,2012,Shotgun cartridges,,21430045,Yes
All Countries,Import,2012,Parts of shotgun cartridges,,43649519,Yes
All Countries,Import,2012,Small calibre ammunition <= 12.7mm,,431216288,Yes
All Countries,Import,2012,Ammunition; Explosives & Missiles,,573336705,No
Argentina,Import,2012,Parts of pistols and revolvers,,438995,Yes
Argentina,Import,2012,Pistols & Revolvers,76184,11896911,Yes
Argentina,Import,2012,Small calibre ammunition <= 12.7mm,,3241295,Yes
Argentina,Import,2012,Parts of shotgun cartridges,,75267,Yes
Argentina,Import,2012,Parts & Accessories,,226869,No
Australia,Import,2012,Pistols & Revolvers,10,2258,Yes
Australia,Import,2012,Military firearms,90,42041,Yes
Australia,Import,2012,Parts of small arms,,2661,Yes
Australia,Import,2012,Sporting rifles,1,9405,Yes
Australia,Import,2012,Parts of Militray Weapons,,1310703,No
Australia,Import,2012,Shotgun cartridges,,384940,Yes
Australia,Import,2012,Small calibre ammunition <= 12.7mm,,1353752,Yes
Australia,Import,2012,Ammunition; Explosives & Missiles,,20019935,No
Austria,Import,2012,Sporting rifles,6319,2281248,Yes
Austria,Import,2012,Sporting shotguns,2239,783286,Yes
Austria,Import,2012,Parts of pistols and revolvers,,21542202,Yes
Austria,Import,2012,Parts of small arms,,672271,Yes
Austria,Import,2012,Light Weapons,24,108085,No
Austria,Import,2012,Military firearms,561,74715,Yes
Austria,Import,2012,Pistols & Revolvers,821522,210269613,Yes
Austria,Import,2012,Parts of Militray Weapons,,28491,No
Austria,Import,2012,Parts & Accessories,,90163,No
Belarus,Import,2012,Parts of small arms,,3292,Yes
Belgium,Import,2012,Pistols & Revolvers,10771,4785793,Yes
Belgium,Import,2012,Military firearms,2046,1864715,Yes
Belgium,Import,2012,Parts of small arms,,26001992,Yes
Belgium,Import,2012,Parts of pistols and revolvers,,379314,Yes
Belgium,Import,2012,Sporting shotguns,157,89060,Yes
Belgium,Import,2012,Sporting rifles,20634,17237589,Yes
Belgium,Import,2012,Parts of Militray Weapons,,715784,No
Belgium,Import,2012,Ammunition; Explosives & Missiles,,3479463,No
Belgium,Import,2012,Small calibre ammunition <= 12.7mm,,10433851,Yes
Bosnia-Herzegovina,Import,2012,Light Weapons,140,13590,No
Bosnia-Herzegovina,Import,2012,Small calibre ammunition <= 12.7mm,,239930,Yes
Brazil,Import,2012,Parts of small arms,,927799,Yes
Brazil,Import,2012,Pistols & Revolvers,438747,92402094,Yes
Brazil,Import,2012,Sporting rifles,316577,42497708,Yes
Brazil,Import,2012,Sporting shotguns,125891,16950367,Yes
Brazil,Import,2012,Parts of pistols and revolvers,,4738170,Yes
Brazil,Import,2012,Small calibre ammunition <= 12.7mm,,30501913,Yes
Brazil,Import,2012,Shotgun cartridges,,22716,Yes
Brazil,Import,2012,Parts of Militray Weapons,,136173,No
Brazil,Import,2012,Parts & Accessories,,18213,No
Bulgaria,Import,2012,Parts of pistols and revolvers,,143865,Yes
Bulgaria,Import,2012,Sporting rifles,10790,3367323,Yes
Bulgaria,Import,2012,Pistols & Revolvers,4686,1581739,Yes
Bulgaria,Import,2012,Military firearms,308,40617,Yes
Bulgaria,Import,2012,Parts of small arms,,1416089,Yes
Bulgaria,Import,2012,Light Weapons,75,104944,No
Bulgaria,Import,2012,Light Weapons,10,28601,No
Bulgaria,Import,2012,Parts of Militray Weapons,,340303,No
Bulgaria,Import,2012,Small calibre ammunition <= 12.7mm,,706960,Yes
Bulgaria,Import,2012,Ammunition; Explosives & Missiles,,1263075,No
Canada,Import,2012,Parts of small arms,,4061031,Yes
Canada,Import,2012,Military firearms,22,35645,Yes
Canada,Import,2012,Pistols & Revolvers,13,8692,Yes
Canada,Import,2012,Sporting rifles,323864,34367940,Yes
Canada,Import,2012,Sporting shotguns,26,14683,Yes
Canada,Import,2012,Parts of pistols and revolvers,,2092462,Yes
Canada,Import,2012,Ammunition; Explosives & Missiles,,47708268,No
Canada,Import,2012,Small calibre ammunition <= 12.7mm,,11247301,Yes
Canada,Import,2012,Parts of shotgun cartridges,,2180,Yes
Canada,Import,2012,Parts of Militray Weapons,,24197583,No
Canada,Import,2012,Parts & Accessories,,33185184,No
China (PRC),Import,2012,Parts of small arms,,26230874,Yes
China (PRC),Import,2012,Parts of pistols and revolvers,,682811,Yes
China (PRC),Import,2012,Sporting shotguns,154446,14927638,Yes
China (PRC),Import,2012,Military firearms,23178,1349643,Yes
China (PRC),Import,2012,Parts & Accessories,,28754184,No
China (PRC),Import,2012,Parts of Militray Weapons,,51427,No
China (PRC),Import,2012,Parts of shotgun cartridges,,11811623,Yes
China (PRC),Import,2012,Small calibre ammunition <= 12.7mm,,1967503,Yes
China (PRC),Import,2012,Ammunition; Explosives & Missiles,,7640375,No
Costa Rica,Import,2012,Pistols & Revolvers,38,22962,Yes
Costa Rica,Import,2012,Parts of pistols and revolvers,,33974,Yes
Costa Rica,Import,2012,Parts of small arms,,1064626,Yes
Croatia,Import,2012,Parts of pistols and revolvers,,1318027,Yes
Croatia,Import,2012,Pistols & Revolvers,389014,77399506,Yes
Croatia,Import,2012,Military firearms,3,7585,Yes
Czech Republic,Import,2012,Parts of small arms,,1833932,Yes
Czech Republic,Import,2012,Military firearms,2111,210155,Yes
Czech Republic,Import,2012,Pistols & Revolvers,31541,10066431,Yes
Czech Republic,Import,2012,Parts of pistols and revolvers,,6540452,Yes
Czech Republic,Import,2012,Sporting rifles,23264,6724887,Yes
Czech Republic,Import,2012,Ammunition; Explosives & Missiles,,137160,No
Czech Republic,Import,2012,Small calibre ammunition <= 12.7mm,,27166985,Yes
Czech Republic,Import,2012,Parts of shotgun cartridges,,1865207,Yes
Czech Republic,Import,2012,Parts of Militray Weapons,,93021,No
Czech Republic,Import,2012,Parts & Accessories,,1348107,No
Denmark,Import,2012,Parts & Accessories,,66961,No
Denmark,Import,2012,Parts of Militray Weapons,,5355097,No
Denmark,Import,2012,Parts of shotgun cartridges,,84656,Yes
Denmark,Import,2012,Small calibre ammunition <= 12.7mm,,1088914,Yes
Denmark,Import,2012,Ammunition; Explosives & Missiles,,1177342,No
Egypt,Import,2012,Parts of Militray Weapons,,225646,No
Finland,Import,2012,Parts of small arms,,503583,Yes
Finland,Import,2012,Sporting rifles,33536,15052994,Yes
Finland,Import,2012,Parts of pistols and revolvers,,17866,Yes
Finland,Import,2012,Pistols & Revolvers,1,2345,Yes
Finland,Import,2012,Parts & Accessories,,3504,No
Finland,Import,2012,Parts of Militray Weapons,,31583,No
Finland,Import,2012,Ammunition; Explosives & Missiles,,287821,No
Finland,Import,2012,Small calibre ammunition <= 12.7mm,,5451591,Yes
Finland,Import,2012,Shotgun cartridges,,47171,Yes
France,Import,2012,Parts of small arms,,239021,Yes
France,Import,2012,Pistols & Revolvers,467,55099,Yes
France,Import,2012,Light Weapons,60,3364267,No
France,Import,2012,Parts of pistols and revolvers,,69181,Yes
France,Import,2012,Sporting rifles,64,430236,Yes
France,Import,2012,Sporting shotguns,6284,3437797,Yes
France,Import,2012,Shotgun cartridges,,6313703,Yes
France,Import,2012,Parts of shotgun cartridges,,2181847,Yes
France,Import,2012,Small calibre ammunition <= 12.7mm,,5373186,Yes
France,Import,2012,Ammunition; Explosives & Missiles,,29366989,No
France,Import,2012,Parts of Militray Weapons,,1661846,No
France,Import,2012,Parts & Accessories,,376189,No
Germany (Federal Republic),Import,2012,Parts of small arms,,10567537,Yes
Germany (Federal Republic),Import,2012,Sporting shotguns,3523,6653111,Yes
Germany (Federal Republic),Import,2012,Sporting rifles,96902,23884795,Yes
Germany (Federal Republic),Import,2012,Parts of pistols and revolvers,,12481532,Yes
Germany (Federal Republic),Import,2012,Light Weapons,14844,17692985,No
Germany (Federal Republic),Import,2012,Pistols & Revolvers,412713,75204807,Yes
Germany (Federal Republic),Import,2012,Military firearms,12063,12820536,Yes
Germany (Federal Republic),Import,2012,Parts & Accessories,,1376497,No
Germany (Federal Republic),Import,2012,Parts of Militray Weapons,,27313916,No
Germany (Federal Republic),Import,2012,Ammunition; Explosives & Missiles,,150854231,No
Germany (Federal Republic),Import,2012,Small calibre ammunition <= 12.7mm,,12684351,Yes
Germany (Federal Republic),Import,2012,Parts of shotgun cartridges,,1949743,Yes
Germany (Federal Republic),Import,2012,Shotgun cartridges,,1005734,Yes
Greece,Import,2012,Small calibre ammunition <= 12.7mm,,81751,Yes
Greece,Import,2012,Ammunition; Explosives & Missiles,,6832264,No
Greece,Import,2012,Parts of Militray Weapons,,250107,No
Greece,Import,2012,Parts & Accessories,,2788,No
Hong Kong,Import,2012,Parts of small arms,,10653,Yes
Hong Kong,Import,2012,Parts of pistols and revolvers,,40124,Yes
Hong Kong,Import,2012,Parts & Accessories,,2169444,No
Hong Kong,Import,2012,Parts of Militray Weapons,,2501,No
Hong Kong,Import,2012,Ammunition; Explosives & Missiles,,116399,No
Hungary,Import,2012,Sporting shotguns,34,2204,Yes
Hungary,Import,2012,Military firearms,1725,95061,Yes
Hungary,Import,2012,Pistols & Revolvers,818,86715,Yes
Hungary,Import,2012,Small calibre ammunition <= 12.7mm,,4512438,Yes
Hungary,Import,2012,Shotgun cartridges,,502293,Yes
Hungary,Import,2012,Parts of shotgun cartridges,,407396,Yes
Hungary,Import,2012,Parts & Accessories,,20273,No
India,Import,2012,Parts of small arms,,6817695,Yes
India,Import,2012,Ammunition; Explosives & Missiles,,121857,No
India,Import,2012,Parts of Militray Weapons,,50872,No
India,Import,2012,Parts of pistols and revolvers,,10040918,Yes
India,Import,2012,Parts & Accessories,,398015,No
India,Import,2012,Small calibre ammunition <= 12.7mm,,80966,Yes
Indonesia,Import,2012,Military firearms,120,116603,Yes
Ireland,Import,2012,Sporting shotguns,58,8116,Yes
Israel,Import,2012,Parts of small arms,,4721029,Yes
Israel,Import,2012,Sporting rifles,1,2350,Yes
Israel,Import,2012,Parts of pistols and revolvers,,35794212,Yes
Israel,Import,2012,Military firearms,3203,182268,Yes
Israel,Import,2012,Pistols & Revolvers,20064,7526482,Yes
Israel,Import,2012,Light Weapons,4211,3869712,No
Israel,Import,2012,Ammunition; Explosives & Missiles,,14494143,No
Israel,Import,2012,Small calibre ammunition <= 12.7mm,,9881805,Yes
Israel,Import,2012,Parts of Militray Weapons,,26244499,No
Israel,Import,2012,Parts & Accessories,,1453984,No
Italy,Import,2012,Parts of small arms,,19430484,Yes
Italy,Import,2012,Pistols & Revolvers,195185,52925499,Yes
Italy,Import,2012,Military firearms,2650,293023,Yes
Italy,Import,2012,Parts of pistols and revolvers,,29639733,Yes
Italy,Import,2012,Sporting rifles,20705,7791859,Yes
Italy,Import,2012,Sporting shotguns,170460,113494284,Yes
Italy,Import,2012,Parts & Accessories,,322578,No
Italy,Import,2012,Parts of Militray Weapons,,6089742,No
Italy,Import,2012,Small calibre ammunition <= 12.7mm,,15158205,Yes
Italy,Import,2012,Parts of shotgun cartridges,,3101182,Yes
Italy,Import,2012,Shotgun cartridges,,5209230,Yes
Italy,Import,2012,Ammunition; Explosives & Missiles,,1123303,No
Ivory Coast,Import,2012,Parts of small arms,,44491,Yes
Japan,Import,2012,Parts of small arms,,37043017,Yes
Japan,Import,2012,Sporting shotguns,2875,1914464,Yes
Japan,Import,2012,Sporting rifles,71538,30137461,Yes
Japan,Import,2012,Ammunition; Explosives & Missiles,,1064465,No
Japan,Import,2012,Parts of Militray Weapons,,19617,No
Japan,Import,2012,Parts & Accessories,,348665,No
Jordan,Import,2012,Light Weapons,4,60500,No
Jordan,Import,2012,Parts of Militray Weapons,,20068,No
Korea; South (ROK),Import,2012,Parts of small arms,,994076,Yes
Korea; South (ROK),Import,2012,Pistols & Revolvers,1021,272232,Yes
Korea; South (ROK),Import,2012,Parts of pistols and revolvers,,34930406,Yes
Korea; South (ROK),Import,2012,Parts of Militray Weapons,,9711638,No
Korea; South (ROK),Import,2012,Parts & Accessories,,62321,No
Korea; South (ROK),Import,2012,Ammunition; Explosives & Missiles,,2713202,No
Korea; South (ROK),Import,2012,Parts of shotgun cartridges,,251101,Yes
Korea; South (ROK),Import,2012,Small calibre ammunition <= 12.7mm,,87595876,Yes
Luxembourg,Import,2012,Parts of Militray Weapons,,1596173,No
Malaysia,Import,2012,Parts of small arms,,209800,Yes
Malaysia,Import,2012,Sporting rifles,1800,101687,Yes
Malaysia,Import,2012,Sporting shotguns,100,2873,Yes
Mexico,Import,2012,Parts of small arms,,54203426,Yes
Mexico,Import,2012,Sporting shotguns,25,7132,Yes
Mexico,Import,2012,Parts of pistols and revolvers,,2165185,Yes
Mexico,Import,2012,Parts & Accessories,,3143824,No
Mexico,Import,2012,Small calibre ammunition <= 12.7mm,,9158669,Yes
Mexico,Import,2012,Parts of shotgun cartridges,,12991,Yes
Mexico,Import,2012,Shotgun cartridges,,430114,Yes
Mexico,Import,2012,Ammunition; Explosives & Missiles,,196254,No
Montenegro,Import,2012,Pistols & Revolvers,1000,64496,Yes
Montenegro,Import,2012,Parts of Militray Weapons,,136437,No
Netherlands,Import,2012,Parts of Militray Weapons,,8925959,No
Netherlands,Import,2012,Parts & Accessories,,5967,No
Netherlands,Import,2012,Parts of shotgun cartridges,,11959,Yes
Netherlands,Import,2012,Ammunition; Explosives & Missiles,,32551732,No
New Zealand,Import,2012,Parts of small arms,,41501,Yes
New Zealand,Import,2012,Sporting rifles,1,3764,Yes
New Zealand,Import,2012,Parts & Accessories,,30899,No
New Zealand,Import,2012,Parts of Militray Weapons,,32491,No
New Zealand,Import,2012,Parts of pistols and revolvers,,2156,Yes
Niger,Import,2012,Parts of Militray Weapons,,39160,No
Norway,Import,2012,Sporting rifles,22,6399,Yes
Norway,Import,2012,Parts of small arms,,19940,Yes
Norway,Import,2012,Light Weapons,4,6440,No
Norway,Import,2012,Parts of Militray Weapons,,20056997,No
Norway,Import,2012,Parts & Accessories,,12065,No
Norway,Import,2012,Small calibre ammunition <= 12.7mm,,2257850,Yes
Norway,Import,2012,Shotgun cartridges,,15726,Yes
Norway,Import,2012,Ammunition; Explosives & Missiles,,22415258,No
Pakistan,Import,2012,Parts & Accessories,,4090,No
Peru,Import,2012,Parts of shotgun cartridges,,6556223,Yes
Philippines,Import,2012,Parts of small arms,,27481,Yes
Philippines,Import,2012,Pistols & Revolvers,80096,19749142,Yes
Philippines,Import,2012,Sporting rifles,2437,273681,Yes
Philippines,Import,2012,Sporting shotguns,5500,707626,Yes
Philippines,Import,2012,Parts of shotgun cartridges,,1351113,Yes
Philippines,Import,2012,Small calibre ammunition <= 12.7mm,,2385009,Yes
Philippines,Import,2012,Parts of pistols and revolvers,,349391,Yes
Philippines,Import,2012,Ammunition; Explosives & Missiles,,4442702,No
Poland,Import,2012,Sporting rifles,2170,372692,Yes
Poland,Import,2012,Pistols & Revolvers,8574,807004,Yes
Poland,Import,2012,Military firearms,1161,363008,Yes
Poland,Import,2012,Parts of small arms,,118965,Yes
Poland,Import,2012,Parts of pistols and revolvers,,4328,Yes
Poland,Import,2012,Parts of Militray Weapons,,644616,No
Poland,Import,2012,Small calibre ammunition <= 12.7mm,,150146,Yes
Portugal,Import,2012,Parts of small arms,,94949,Yes
Portugal,Import,2012,Sporting rifles,250,194903,Yes
Portugal,Import,2012,Sporting shotguns,2384,1272635,Yes
Portugal,Import,2012,Small calibre ammunition <= 12.7mm,,138145,Yes
Portugal,Import,2012,Parts of Militray Weapons,,192239,No
Romania,Import,2012,Sporting rifles,46533,7554946,Yes
Romania,Import,2012,Parts of small arms,,568417,Yes
Romania,Import,2012,Military firearms,4324,403758,Yes
Romania,Import,2012,Pistols & Revolvers,3579,488172,Yes
Romania,Import,2012,Ammunition; Explosives & Missiles,,819698,No
Romania,Import,2012,Parts of Militray Weapons,,204100,No
Romania,Import,2012,Parts & Accessories,,22842,No
Romania,Import,2012,Small calibre ammunition <= 12.7mm,,1978942,Yes
Russia / USSR (Former),Import,2012,Pistols & Revolvers,11587,558692,Yes
Russia / USSR (Former),Import,2012,Military firearms,120240,3754956,Yes
Russia / USSR (Former),Import,2012,Parts of small arms,,488038,Yes
Russia / USSR (Former),Import,2012,Light Weapons,306,545225,No
Russia / USSR (Former),Import,2012,Sporting rifles,74512,11836273,Yes
Russia / USSR (Former),Import,2012,Sporting shotguns,44360,11762549,Yes
Russia / USSR (Former),Import,2012,Ammunition; Explosives & Missiles,,2346337,No
Russia / USSR (Former),Import,2012,Small calibre ammunition <= 12.7mm,,103797720,Yes
Russia / USSR (Former),Import,2012,Parts & Accessories,,1487743,No
Russia / USSR (Former),Import,2012,Parts of Militray Weapons,,484980,No
Serbia / Yugoslavia (former) / Serbia & Montenegro (former),Import,2012,Sporting rifles,20320,4472895,Yes
Serbia / Yugoslavia (former) / Serbia & Montenegro (former),Import,2012,Parts of small arms,,303361,Yes
Serbia / Yugoslavia (former) / Serbia & Montenegro (former),Import,2012,Military firearms,34437,2618721,Yes
Serbia / Yugoslavia (former) / Serbia & Montenegro (former),Import,2012,Pistols & Revolvers,29204,5768761,Yes
Serbia / Yugoslavia (former) / Serbia & Montenegro (former),Import,2012,Parts of Militray Weapons,,873874,No
Serbia / Yugoslavia (former) / Serbia & Montenegro (former),Import,2012,Parts of pistols and revolvers,,75301,Yes
