country,importOrExport,year,weapons_Type,units,value,smallArmsOnly
United Kingdom,Export,2001-02,Unspecified Ammunition and Explosives,,7371000,No
Unspecified Country,Export,2001-02,Cartridges 22 to 50 Calibre,8500,1348,Yes
Unspecified Country,Export,2001-02,Pistols and Revolver Parts,,7133,Yes
Unspecified Country,Export,2001-02,Missile Spare Parts,,10542980,No
Unspecified Country,Export,2001-02,Missile Spare Parts,,140,Yes
Unspecified Country,Export,2001-02,Rifle and Carbine Parts,,8460,Yes
Uruguay,Export,2001-02,Cartridges 22 to 50 Calibre,8029000,671428,Yes
Uruguay,Export,2001-02,Non-Military Rifles,332,71016,Yes
Uruguay,Export,2001-02,Pistols and Revolver Parts,,80,Yes
Uruguay,Export,2001-02,Pistols and Revolvers,360,30500,Yes
Uruguay,Export,2001-02,Unspecified Ammunition and Explosives,,203000,No
Venezuela,Export,2001-02,Ammunition Raw Materials and Maintenance Equipment,,230606,No
Venezuela,Export,2001-02,Detonators,2880,24155,No
Venezuela,Export,2001-02,Miscellaneous Parts & Components,,532861,No
Venezuela,Export,2001-02,Carbines,1,13196,Yes
Venezuela,Export,2001-02,Cartridges 22 to 50 Calibre,21962400,1434099,Yes
Venezuela,Export,2001-02,Non-Military Rifles,1739,482118,Yes
Venezuela,Export,2001-02,Pistols and Revolver Parts,,131950,Yes
Venezuela,Export,2001-02,Pistols and Revolvers,7408,1608789,Yes
Venezuela,Export,2001-02,Rifle and Carbine Parts,,13445,Yes
Venezuela,Export,2001-02,Unspecified Ammunition and Explosives,,954000,No
Yemen,Export,2001-02,Grenades; Hand and Weapon Types,,507078,Yes
Yugoslavia [former] / Serbia & Montenegro,Export,2001-02,Pistols and Revolvers,,5000,Yes
Zambia,Export,2001-02,Non-Military Rifles,31,26020,Yes
Afghanistan,Export,2002,Parts & accessories of Military Weapons (930591),,17668,No
Algeria,Export,2002,Bombs; Grenades; Ammunition; Mines; & Others (930690),,1420800,No
All Countries,Export,2002,Cannon; Mortars; & others (930119),54482,63301329,No
All Countries,Export,2002,Cannon; Mortars; & others (930119),1136,603540,No
All Countries,Export,2002,Grenade launchers; Flame Throwers & other (930120),5337,140893086,No
All Countries,Export,2002,Grenade launchers; Flame Throwers & other (930120),1768,2915500,No
All Countries,Export,2002,Military Rifles; Machineguns; & other (930190),108645,109619588,Yes
All Countries,Export,2002,Military Rifles; Machineguns; & other (930190),4329,695601,Yes
All Countries,Export,2002,Pistols & Revolvers (930200),82338,23296048,Yes
All Countries,Export,2002,Pistols & Revolvers (930200),9076,2573430,Yes
All Countries,Export,2002,Sporting & Hunting Shotguns (930320),133559,21647440,Yes
All Countries,Export,2002,Sporting & Hunting Shotguns (930320),17609,4167729,Yes
All Countries,Export,2002,Bombs; Grenades; Ammunition; Mines; & Others (930690),,1379734582,No
All Countries,Export,2002,Bombs; Grenades; Ammunition; Mines; & Others (930690),,45150843,No
All Countries,Export,2002,Air gun pellets; lead shot; parts of shotgun cartridges (930629),,7279719,Yes
All Countries,Export,2002,Air gun pellets; lead shot; parts of shotgun cartridges (930629),,67151,Yes
All Countries,Export,2002,Small Arms Ammunition (930630),,121582161,Yes
All Countries,Export,2002,Small Arms Ammunition (930630),,5880299,Yes
All Countries,Export,2002,Parts & accessories of shotguns or rifles (930529),,23181290,Yes
All Countries,Export,2002,Parts & accessories of shotguns or rifles (930529),,1190133,Yes
All Countries,Export,2002,Parts & accessories of revolvers or pistols (930510),,11511974,Yes
All Countries,Export,2002,Parts & accessories of revolvers or pistols (930510),,5366934,Yes
All Countries,Export,2002,Shotgun barrels (930521),,719843,Yes
All Countries,Export,2002,Shotgun barrels (930521),,31539,Yes
All Countries,Export,2002,Sporting & Hunting Rifles (930330),102588,22370649,Yes
All Countries,Export,2002,Sporting & Hunting Rifles (930330),12842,2644341,Yes
All Countries,Export,2002,Parts & accessories for Small Arms & Light Weapons (930599),,24164971,No
All Countries,Export,2002,Parts & accessories for Small Arms & Light Weapons (930599),,152552,No
All Countries,Export,2002,Parts & accessories of Military Weapons (930591),,84747305,No
All Countries,Export,2002,Parts & accessories of Military Weapons (930591),,1633291,No
All Countries,Export,2002,Shotgun Cartridges (930621),,15170505,Yes
All Countries,Export,2002,Shotgun Cartridges (930621),,56838,Yes
Antigua & Barbuda,Export,2002,Sporting & Hunting Shotguns (930320),288,5994,Yes
Argentina,Export,2002,Sporting & Hunting Shotguns (930320),1895,283597,Yes
Argentina,Export,2002,Military Rifles; Machineguns; & other (930190),2226,2106940,Yes
Argentina,Export,2002,Bombs; Grenades; Ammunition; Mines; & Others (930690),,1633343,No
Argentina,Export,2002,Small Arms Ammunition (930630),,222255,Yes
Argentina,Export,2002,Parts & accessories for Small Arms & Light Weapons (930599),,6158,No
Argentina,Export,2002,Sporting & Hunting Rifles (930330),836,59805,Yes
Argentina,Export,2002,Sporting & Hunting Rifles (930330),750,31250,Yes
Argentina,Export,2002,Parts & accessories of shotguns or rifles (930529),,21466,Yes
Argentina,Export,2002,Parts & accessories of Military Weapons (930591),,47472,No
Aruba,Export,2002,Small Arms Ammunition (930630),,63526,Yes
Australia,Export,2002,Military Rifles; Machineguns; & other (930190),11675,2732449,Yes
Australia,Export,2002,Military Rifles; Machineguns; & other (930190),201,13300,Yes
Australia,Export,2002,Pistols & Revolvers (930200),1433,408124,Yes
Australia,Export,2002,Grenade launchers; Flame Throwers & other (930120),2,5218835,No
Australia,Export,2002,Cannon; Mortars; & others (930119),95,94000,No
Australia,Export,2002,Sporting & Hunting Shotguns (930320),1082,366100,Yes
Australia,Export,2002,Small Arms Ammunition (930630),,8138557,Yes
Australia,Export,2002,Small Arms Ammunition (930630),,49487,Yes
Australia,Export,2002,Air gun pellets; lead shot; parts of shotgun cartridges (930629),,869855,Yes
Australia,Export,2002,Bombs; Grenades; Ammunition; Mines; & Others (930690),,25085763,No
Australia,Export,2002,Bombs; Grenades; Ammunition; Mines; & Others (930690),,30667,No
Australia,Export,2002,Parts & accessories of Military Weapons (930591),,1247262,No
Australia,Export,2002,Parts & accessories of Military Weapons (930591),,37600,No
Australia,Export,2002,Parts & accessories of shotguns or rifles (930529),,290726,Yes
Australia,Export,2002,Parts & accessories of shotguns or rifles (930529),,6651,Yes
Australia,Export,2002,Shotgun barrels (930521),,7000,Yes
Australia,Export,2002,Shotgun barrels (930521),,3000,Yes
Australia,Export,2002,Parts & accessories of revolvers or pistols (930510),,111640,Yes
Australia,Export,2002,Sporting & Hunting Rifles (930330),6931,2272653,Yes
Australia,Export,2002,Sporting & Hunting Rifles (930330),1169,329996,Yes
Australia,Export,2002,Parts & accessories for Small Arms & Light Weapons (930599),,251506,No
Australia,Export,2002,Shotgun Cartridges (930621),,383877,Yes
Austria,Export,2002,Sporting & Hunting Shotguns (930320),158,12576,Yes
Austria,Export,2002,Grenade launchers; Flame Throwers & other (930120),4,8020,No
Austria,Export,2002,Pistols & Revolvers (930200),165,40413,Yes
Austria,Export,2002,Pistols & Revolvers (930200),150,36099,Yes
Austria,Export,2002,Small Arms Ammunition (930630),,291537,Yes
Austria,Export,2002,Parts & accessories for Small Arms & Light Weapons (930599),,2592497,No
Austria,Export,2002,Sporting & Hunting Rifles (930330),508,120874,Yes
Austria,Export,2002,Parts & accessories of revolvers or pistols (930510),,75791,Yes
Austria,Export,2002,Parts & accessories of shotguns or rifles (930529),,53398,Yes
Austria,Export,2002,Parts & accessories of Military Weapons (930591),,701768,No
Bahamas,Export,2002,Pistols & Revolvers (930200),100,45700,Yes
Bahamas,Export,2002,Military Rifles; Machineguns; & other (930190),28,47847,Yes
Bahamas,Export,2002,Sporting & Hunting Shotguns (930320),473,71551,Yes
Bahamas,Export,2002,Small Arms Ammunition (930630),,2551,Yes
Bahamas,Export,2002,Parts & accessories of shotguns or rifles (930529),,14700,Yes
Bahamas,Export,2002,Shotgun Cartridges (930621),,30314,Yes
Bahrain,Export,2002,Military Rifles; Machineguns; & other (930190),2000,797900,Yes
Bahrain,Export,2002,Grenade launchers; Flame Throwers & other (930120),30,20475000,No
Bahrain,Export,2002,Bombs; Grenades; Ammunition; Mines; & Others (930690),,31046893,No
Bahrain,Export,2002,Small Arms Ammunition (930630),,1128405,Yes
Bahrain,Export,2002,Parts & accessories for Small Arms & Light Weapons (930599),,288654,No
Bahrain,Export,2002,Parts & accessories of shotguns or rifles (930529),,310436,Yes
Bahrain,Export,2002,Parts & accessories of Military Weapons (930591),,174286,No
Barbados,Export,2002,Pistols & Revolvers (930200),120,61763,Yes
Barbados,Export,2002,Small Arms Ammunition (930630),,159510,Yes
Barbados,Export,2002,Parts & accessories of Military Weapons (930591),,2641,No
Belgium,Export,2002,Pistols & Revolvers (930200),13851,4735451,Yes
Belgium,Export,2002,Pistols & Revolvers (930200),74,13419,Yes
Belgium,Export,2002,Military Rifles; Machineguns; & other (930190),278,138620,Yes
Belgium,Export,2002,Sporting & Hunting Shotguns (930320),2047,309336,Yes
Belgium,Export,2002,Sporting & Hunting Shotguns (930320),1146,150802,Yes
Belgium,Export,2002,Bombs; Grenades; Ammunition; Mines; & Others (930690),,2367596,No
Belgium,Export,2002,Small Arms Ammunition (930630),,7510038,Yes
Belgium,Export,2002,Small Arms Ammunition (930630),,1879124,Yes
Belgium,Export,2002,Parts & accessories of Military Weapons (930591),,3583425,No
Belgium,Export,2002,Parts & accessories of shotguns or rifles (930529),,197537,Yes
Belgium,Export,2002,Parts & accessories of shotguns or rifles (930529),,7745,Yes
Belgium,Export,2002,Parts & accessories of revolvers or pistols (930510),,68025,Yes
Belgium,Export,2002,Parts & accessories for Small Arms & Light Weapons (930599),,74973,No
Belgium,Export,2002,Sporting & Hunting Rifles (930330),2235,537664,Yes
Belgium,Export,2002,Sporting & Hunting Rifles (930330),70,40682,Yes
Belize,Export,2002,Pistols & Revolvers (930200),151,52709,Yes
Belize,Export,2002,Sporting & Hunting Shotguns (930320),121,19900,Yes
Belize,Export,2002,Sporting & Hunting Rifles (930330),27,3920,Yes
Belize,Export,2002,Military Rifles; Machineguns; & other (930190),96,49736,Yes
Belize,Export,2002,Air gun pellets; lead shot; parts of shotgun cartridges (930629),,3384,Yes
Belize,Export,2002,Small Arms Ammunition (930630),,35209,Yes
Belize,Export,2002,Small Arms Ammunition (930630),,5390,Yes
Belize,Export,2002,Shotgun Cartridges (930621),,8442,Yes
Belize,Export,2002,Shotgun Cartridges (930621),,8442,Yes
Bermuda,Export,2002,Sporting & Hunting Shotguns (930320),22,2979,Yes
Bermuda,Export,2002,Small Arms Ammunition (930630),,40165,Yes
Bermuda,Export,2002,Bombs; Grenades; Ammunition; Mines; & Others (930690),,53586,No
Bolivia,Export,2002,Sporting & Hunting Shotguns (930320),160,19918,Yes
Bolivia,Export,2002,Pistols & Revolvers (930200),229,33445,Yes
Bolivia,Export,2002,Small Arms Ammunition (930630),,3012,Yes
Bolivia,Export,2002,Shotgun Cartridges (930621),,202316,Yes
Bolivia,Export,2002,Sporting & Hunting Rifles (930330),162,23575,Yes
Botswana,Export,2002,Military Rifles; Machineguns; & other (930190),50,8858,Yes
Botswana,Export,2002,Sporting & Hunting Shotguns (930320),100,12874,Yes
Botswana,Export,2002,Sporting & Hunting Shotguns (930320),50,4016,Yes
Botswana,Export,2002,Sporting & Hunting Rifles (930330),578,85879,Yes
Brazil,Export,2002,Sporting & Hunting Shotguns (930320),3239,409547,Yes
Brazil,Export,2002,Sporting & Hunting Shotguns (930320),3106,392857,Yes
Brazil,Export,2002,Military Rifles; Machineguns; & other (930190),2,10073,Yes
Brazil,Export,2002,Pistols & Revolvers (930200),377,63181,Yes
Brazil,Export,2002,Cannon; Mortars; & others (930119),1,9850,No
Brazil,Export,2002,Sporting & Hunting Rifles (930330),2,7710,Yes
Brazil,Export,2002,Parts & accessories for Small Arms & Light Weapons (930599),,42988,No
Brazil,Export,2002,Shotgun Cartridges (930621),,77179,Yes
Brazil,Export,2002,Parts & accessories of revolvers or pistols (930510),,42879,Yes
Brazil,Export,2002,Parts & accessories of shotguns or rifles (930529),,2919,Yes
Brazil,Export,2002,Parts & accessories of Military Weapons (930591),,249467,No
Brazil,Export,2002,Parts & accessories of Military Weapons (930591),,5350,No
Brazil,Export,2002,Small Arms Ammunition (930630),,1461579,Yes
Brazil,Export,2002,Small Arms Ammunition (930630),,21476,Yes
Brazil,Export,2002,Air gun pellets; lead shot; parts of shotgun cartridges (930629),,5682,Yes
Brazil,Export,2002,Bombs; Grenades; Ammunition; Mines; & Others (930690),,65355,No
British Virgin Islands,Export,2002,Small Arms Ammunition (930630),,10600,Yes
Brunei,Export,2002,Small Arms Ammunition (930630),,28493,Yes
Brunei,Export,2002,Parts & accessories of Military Weapons (930591),,91793,No
Bulgaria,Export,2002,Pistols & Revolvers (930200),319,93013,Yes
Bulgaria,Export,2002,Sporting & Hunting Shotguns (930320),195,24775,Yes
Bulgaria,Export,2002,Sporting & Hunting Rifles (930330),30,3481,Yes
Bulgaria,Export,2002,Small Arms Ammunition (930630),,79648,Yes
Bulgaria,Export,2002,Shotgun Cartridges (930621),,14272,Yes
Canada,Export,2002,Sporting & Hunting Rifles (930330),30948,7749842,Yes
Canada,Export,2002,Sporting & Hunting Rifles (930330),5156,1445889,Yes
Canada,Export,2002,Sporting & Hunting Shotguns (930320),13808,3543806,Yes
Canada,Export,2002,Sporting & Hunting Shotguns (930320),3381,1153802,Yes
Canada,Export,2002,Pistols & Revolvers (930200),6908,2048286,Yes
Canada,Export,2002,Pistols & Revolvers (930200),3455,1128225,Yes
Canada,Export,2002,Cannon; Mortars; & others (930119),1751,832623,No
Canada,Export,2002,Cannon; Mortars; & others (930119),1136,603540,No
Canada,Export,2002,Grenade launchers; Flame Throwers & other (930120),281,1362421,No
Canada,Export,2002,Military Rifles; Machineguns; & other (930190),983,1478780,Yes
Canada,Export,2002,Shotgun Cartridges (930621),,6358798,Yes
Canada,Export,2002,Parts & accessories for Small Arms & Light Weapons (930599),,1458937,No
Canada,Export,2002,Parts & accessories for Small Arms & Light Weapons (930599),,6712,No
Canada,Export,2002,Parts & accessories of Military Weapons (930591),,4250726,No
Canada,Export,2002,Parts & accessories of shotguns or rifles (930529),,8496258,Yes
Canada,Export,2002,Parts & accessories of shotguns or rifles (930529),,1025841,Yes
Canada,Export,2002,Parts & accessories of revolvers or pistols (930510),,1484029,Yes
Canada,Export,2002,Parts & accessories of revolvers or pistols (930510),,428479,Yes
Canada,Export,2002,Shotgun barrels (930521),,50414,Yes
Canada,Export,2002,Small Arms Ammunition (930630),,12097916,Yes
Canada,Export,2002,Small Arms Ammunition (930630),,115252,Yes
Canada,Export,2002,Air gun pellets; lead shot; parts of shotgun cartridges (930629),,2238331,Yes
Canada,Export,2002,Air gun pellets; lead shot; parts of shotgun cartridges (930629),,49711,Yes
Canada,Export,2002,Bombs; Grenades; Ammunition; Mines; & Others (930690),,19093996,No
Canada,Export,2002,Bombs; Grenades; Ammunition; Mines; & Others (930690),,107596,No
Cayman Islands,Export,2002,Cannon; Mortars; & others (930119),4,3124,No
Cayman Islands,Export,2002,Small Arms Ammunition (930630),,2738,Yes
Cayman Islands,Export,2002,Shotgun Cartridges (930621),,3615,Yes
Chile,Export,2002,Pistols & Revolvers (930200),48,20832,Yes
Chile,Export,2002,Sporting & Hunting Shotguns (930320),1323,157731,Yes
Chile,Export,2002,Sporting & Hunting Rifles (930330),92,25506,Yes
Chile,Export,2002,Shotgun Cartridges (930621),,80000,Yes
Chile,Export,2002,Parts & accessories for Small Arms & Light Weapons (930599),,53004,No
Chile,Export,2002,Parts & accessories for Small Arms & Light Weapons (930599),,11186,No
Chile,Export,2002,Parts & accessories of revolvers or pistols (930510),,3925,Yes
Chile,Export,2002,Parts & accessories of shotguns or rifles (930529),,40877,Yes
Chile,Export,2002,Parts & accessories of Military Weapons (930591),,36542,No
Chile,Export,2002,Small Arms Ammunition (930630),,157756,Yes
Chile,Export,2002,Air gun pellets; lead shot; parts of shotgun cartridges (930629),,6120,Yes
Chile,Export,2002,Bombs; Grenades; Ammunition; Mines; & Others (930690),,122186,No
China (PRC),Export,2002,Small Arms Ammunition (930630),,31058,Yes
China (PRC),Export,2002,Small Arms Ammunition (930630),,3008,Yes
China (PRC),Export,2002,Parts & accessories of Military Weapons (930591),,60000,No
China (PRC),Export,2002,Shotgun barrels (930521),,22600,Yes
China (PRC),Export,2002,Parts & accessories for Small Arms & Light Weapons (930599),,44125,No
China (PRC),Export,2002,Shotgun Cartridges (930621),,2715,Yes
Colombia,Export,2002,Sporting & Hunting Rifles (930330),2218,344750,Yes
Colombia,Export,2002,Sporting & Hunting Shotguns (930320),500,142736,Yes
Colombia,Export,2002,Pistols & Revolvers (930200),735,207336,Yes
Colombia,Export,2002,Cannon; Mortars; & others (930119),4,5524,No
Colombia,Export,2002,Grenade launchers; Flame Throwers & other (930120),16,340900,No
Colombia,Export,2002,Military Rifles; Machineguns; & other (930190),5291,2812654,Yes
Colombia,Export,2002,Bombs; Grenades; Ammunition; Mines; & Others (930690),,799880,No
Colombia,Export,2002,Small Arms Ammunition (930630),,367573,Yes
Colombia,Export,2002,Air gun pellets; lead shot; parts of shotgun cartridges (930629),,27540,Yes
Colombia,Export,2002,Parts & accessories for Small Arms & Light Weapons (930599),,135922,No
Colombia,Export,2002,Parts & accessories of revolvers or pistols (930510),,3042,Yes
Colombia,Export,2002,Parts & accessories of Military Weapons (930591),,682175,No
Costa Rica,Export,2002,Military Rifles; Machineguns; & other (930190),25,5875,Yes
Costa Rica,Export,2002,Pistols & Revolvers (930200),1582,303870,Yes
Costa Rica,Export,2002,Sporting & Hunting Shotguns (930320),264,50230,Yes
Costa Rica,Export,2002,Sporting & Hunting Rifles (930330),2566,231085,Yes
Costa Rica,Export,2002,Air gun pellets; lead shot; parts of shotgun cartridges (930629),,17429,Yes
Costa Rica,Export,2002,Small Arms Ammunition (930630),,267020,Yes
Costa Rica,Export,2002,Parts & accessories of revolvers or pistols (930510),,36630,Yes
Costa Rica,Export,2002,Shotgun barrels (930521),,10270,Yes
Costa Rica,Export,2002,Shotgun Cartridges (930621),,54329,Yes
Cyprus,Export,2002,Sporting & Hunting Shotguns (930320),150,11762,Yes
Cyprus,Export,2002,Small Arms Ammunition (930630),,3658,Yes
Czech Republic,Export,2002,Sporting & Hunting Shotguns (930320),12,3300,Yes
Czech Republic,Export,2002,Sporting & Hunting Rifles (930330),151,58120,Yes
Czech Republic,Export,2002,Sporting & Hunting Rifles (930330),39,26500,Yes
Czech Republic,Export,2002,Pistols & Revolvers (930200),372,74214,Yes
Czech Republic,Export,2002,Pistols & Revolvers (930200),12,3370,Yes
Czech Republic,Export,2002,Military Rifles; Machineguns; & other (930190),4,5300,Yes
Czech Republic,Export,2002,Military Rifles; Machineguns; & other (930190),4,5300,Yes
Czech Republic,Export,2002,Grenade launchers; Flame Throwers & other (930120),5,5000,No
Czech Republic,Export,2002,Small Arms Ammunition (930630),,286077,Yes
Czech Republic,Export,2002,Parts & accessories for Small Arms & Light Weapons (930599),,26113,No
Czech Republic,Export,2002,Parts & accessories of revolvers or pistols (930510),,48354,Yes
Czech Republic,Export,2002,Parts & accessories of Military Weapons (930591),,157661,No
Czech Republic,Export,2002,Parts & accessories of shotguns or rifles (930529),,18254,Yes
Denmark,Export,2002,Military Rifles; Machineguns; & other (930190),52,15502,Yes
Denmark,Export,2002,Sporting & Hunting Rifles (930330),508,125090,Yes
Denmark,Export,2002,Sporting & Hunting Shotguns (930320),337,98168,Yes
